Category,Product,URL
Guitars | Acoustic Guitars | Acoustic Electric Guitars,G5022CE Rancher Jumbo Cutaway Electric,http://www.portmacguitars.com.au/gretsch-g5022ce-rancher-jumbo-cutaway-electric.html
Guitars | Electric Guitars | Hollowbodies,G6120T Players Edition Nashville - Orange Stain,https://www.ghmusic.com.au/gretsch-g6120t-players-edition-nashville-orange-stain-electric-guitar.html
Keyboards | Synthesizers,Volca Keys - Analogue Loop Synth,https://www.belfieldmusic.com.au/korg-volca-keys-analogue-loop-synth.html
Recording | Microphones | Shotgun & Video Microphones,ProMic Laser DSLR On-Camera Shotgun Microphone,https://www.storedj.com.au/se-electronics-promic-laser-dslr-on-camera-shotgun-mic
Amps & FX | Effects | Delay & Reverb,Supa Puss Analog Delay Guitar Effects Pedal,https://www.ghmusic.com.au/way-huge-supa-puss-analog-delay-pedal.html
Guitars | Electric Guitars | Les Pauls,Les Paul Tribute 2017 T - Faded Honey Burst,http://www.bettermusic.com.au/gibson-les-paul-tribute-t-2017-electric-guitar-faded-honey-burst
Recording | Microphones,Newsshooter Kit Digital Wirless System For News Gathering And Reporting,https://www.storedj.com.au/rodelink-newsshooter-kit-digital-wireless-system-for-news-gathering-and-reporting
Other,Q4 Handy Video Recorder,http://www.guitarfactory.com.au/Studio/Zoom/zoom-q3hd
Guitars | Acoustic Guitars | Acoustic Electric Guitars,70th Anniversary 808 Cutaway Acoustic Electric Guitar + Deluxe Hard Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9930
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",Swollen Pickle Jumbo Fuzz MkIIs Fuzz Pedal,http://www.bettermusic.com.au/way-huge-swollen-pickle-mkii-jumbo-fuzz-pedal
Live Sound | Effects / Rack Mount Gear,Feedback Destroyer Pro FBQ2496,https://www.belfieldmusic.com.au/behringer-feedback-destroyer-pro-fbq2496.html
Guitars | Electric Guitars,SG Faded 2017 T - Worn Brown,http://www.bigmusicshop.com.au/gibson-sg-faded-t-2017-worn-brown.html
Guitars | Electric Guitars,SG Faded 2017 T - Worn Brown,http://www.bettermusic.com.au/gibson-sg-faded-t-2017-electric-guitar-worn-brown
Keyboards | Synthesizers,Volca Keys - Analogue Loop Synth,https://www.storedj.com.au/korg-volca-keys-analogue-loop-synth
Guitars,TRBX174EW Exotic Wood 4 string bass - Root Beer,http://www.bigmusicshop.com.au/yamaha-trbx174ew-exotic-wood-bass-guitar-root-beer.html
Guitars | Electric Guitars,SG Faded 2017 T - Worn Cherry,http://www.bigmusicshop.com.au/gibson-sg-faded-t-2017-worn-cherry.html
Recording | Synth Modules,Aira Torcido Programmable Classic Modular Distortion,https://www.storedj.com.au/roland-aira-modular-torcido-classic-eurorack-distortion
Amps & FX | Effects | Vocal Effects,TC Helicon VoiceLive 3 Vocal & Guitar Effects Processor with Looper,http://www.bettermusic.com.au/tc-helicon-voicelive-3-vocal-and-guitar-fx-processor
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,Gigmaster 15 Head E315,http://www.guitarfactory.com.au/Amps/ENGL/heads-racks-combos/ENGL-Gigmaster-15-Head-E315
Guitars | Electric Guitars,Classic Vibe 50s Stratocaster Left Handed Sunburst,http://www.bigmusicshop.com.au/squier-classic-vibe-50s-stratocaster-left-handed-2-colour-sunburst.html
Guitars | Electric Guitars,Revstar RS320RC Electric Guitar - Red Copper,https://www.ghmusic.com.au/yamaha-revstar-rs320rc-electric-guitar-red-copper.html
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,Hot Rod Deluxe&#8482; 112 Enclosure,http://www.guitarfactory.com.au/Amps/Fender/Guitar_Amp/hot-rod/fender-hot-rod-deluxe-112-enclosure
Guitars | Electric Guitars | Specialty & Rare Guitars,Firebird Studio 2017 T - Pelham Blue,http://www.bigmusicshop.com.au/gibson-firebird-studio-t-2017-pelham-blue.html
Recording | Sound Cards,HD AD I/O Option,https://www.kosmic.com.au/avid-hd-i-o-ad-option
"Accessories & Parts | Stands & Furniture | iPad, iPhone & Tech Stands",iKlip Xpand Universal Tabletop Stand For Ipad And Tablets,https://www.belfieldmusic.com.au/ik-multimedia-iklip-xpand-stand-universal-tabletop-mount-for-tablets-inc-all-ipad-models.html
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,Tiny Terror Signature 4 Jim Root Terror Head,http://www.allansbillyhyde.com.au/prod/JRT-H/Orange-JRT-H-!4-Jim-Root-Terror-Signature-Guitar-Amplifier-Head.aspx
Guitars | Electric Guitars | Les Pauls,Les Paul Standard Electric Guitar Ebony Left Handed Electric,https://www.ghmusic.com.au/epiphone-les-paul-standard-left-handed-ebony-electric-guitar.html
Amps & FX | Effects,Smart Gate Noise Gate Pedal,http://www.bigmusicshop.com.au/mxr-smart-gate-pedal.html
DJ/Lighting,Traktor Kontrol S4 MK2 ,http://www.guitarfactory.com.au/Studio/native-instruments/native-instruments-traktor-kontrol-S4-mk2
Amps & FX | Effects,Aqua Puss MKII  Analog Delay Guitar Effects Pedal,http://www.bettermusic.com.au/aqua-puss-mk11-analog-delay
Keys | Keyboards,Kronos 2 73 Key Workstation Keyboard With Free Hard Case - 1 ONLY  CONTACT US,http://www.bettermusic.com.au/korg-kronos-2-73-key-music-workstation
Recording | Portable Rehersal Studio,eBand JS-10 Audio Player with Guitar Effects,http://www.portmacguitars.com.au/boss-eband-js-10-audio-player-with-guitar-effects.html
Guitars | Electric Guitars | Specialty & Rare Guitars,JEM7V Steve Vai Signature Electric Guitar,https://www.ghmusic.com.au/ibanez-steve-vai-jem7v-signature-electric-guitar.html
Live Sound | Speakers | Active / Powered Speakers,iX12 1000 Watt 12 Inch Powered Loudspeaker,https://www.soundcorp.com.au/turbosound-ix12-12-inch-1000-watt-powered-pa-loudspeaker-7710
Guitars | Electric Guitars | Les Pauls,Les Paul Traditional 2017 T - Heritage Cherry Sunburst,http://www.haworthguitars.com.au/products/guitars/electric/gibson-2017-les-paul-classic-t-2017-heritage-cherry-sunburst/
Amps & FX | Effects | Guitar Effects,Carbon Copy Analogue Delay Effect Pedal,http://www.allansbillyhyde.com.au/prod/M169/MXR-Carbon-Copy-Analogue-Delay-Pedal.aspx
Guitars | Electric Guitars | Specialty & Rare Guitars,Firebird Studio 2017 T - Pelham Blue,http://www.bettermusic.com.au/gibson-firebird-studio-t-2017-electric-guitar-pelham-blue
Live Sound | Wireless | Wireless Microphones,EW112 G3-1GB Wireless Omni Lapel System Microphone System (1800MHz Frequency Band),http://www.bettermusic.com.au/sennheiser-ew112-omni-lapel-presentation-system-504900
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",JFFM3 Jimi Hendrix Fuzz Face Mini Pedal,http://www.bigmusicshop.com.au/jim-dunlop-jffm3-hendrix-mini-fuzz-face-guitar-effect-pedal.html
Gift Ideas | Gifts for DJ's,KAOSS PAD 2 mini,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5217
Guitars | Electric Guitars,G6119 Chet Atkins Tennessee Rose&#8482;,http://www.guitarfactory.com.au/Guitars/Electric/Gretsch/Artist/gretsch-chet-atkins-tennessee-rose
Amps & FX | Keyboard Amps,KC-550 4-Ch Mixing Keyboard Amplifier,http://www.allansbillyhyde.com.au/prod/KC550/Roland-KC-550-180W-4-Ch-Mixing-Keyboard-Amplifier.aspx
Guitars | Electric Guitars,JBM100 Jake Bowen Perhiphery Electric Guitar,http://www.guitarfactory.com.au/Guitars/Electric/Ibanez/Signature/jake-bowen/jake-bowen-jbm100
Live Sound | Wireless | Wireless Microphones,EW 322 G3 Wireless Miniature Cardioid Clip-On Microphone System ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7756
Amps & FX | Effects,East River Drive Overdrive Pedal,http://www.bigmusicshop.com.au/electro-harmonix-east-river-drive-overdrive.html
HOT DEALS | Electro Harmonix HOT DEALS,Nano Soul Preacher Compressor / Sustainer,https://www.belfieldmusic.com.au/electro-harmonix-ehx-nano-soul-preacher-compressor-sustainer-effects-pedal-fx.html
Amps & FX | Effects,FBV3 Advanced Foot Controller For Line 6 Amplifiers,https://www.ghmusic.com.au/line-6-fbv3-foot-controller.html
Amps & FX | Effects,B9 Organ Machine Effect Pedal,http://www.haworthguitars.com.au/products/effect-pedals/guitar-bass/electroharmonix-b9-organ-machine-pedal/
Guitars | Electric Guitars | Les Pauls,Les Paul Tribute Plus Electric Guitar - Black Cherry,http://www.bigmusicshop.com.au/epiphone-les-paul-tribute-plus-electric-guitar-bc.html
Amps & FX | Effects,Cry Baby Mini Wah CBM95,http://www.guitarfactory.com.au/Pedals_FX/Dunlop/Dunlop-Cry-Baby-Mini-Wah
Live Sound | Mixers | Analog Mixers,Xenyx 1002B Mixer - Battery Powered,https://www.belfieldmusic.com.au/behringer-xenyx-1002b-mixer-battery-powered.html
Guitars | Fender Guitars | Fender Bass Guitars,Roger Waters Precision Bass,http://www.guitarfactory.com.au/Guitars/Bass/Fender/Fender/Artist/Fender-Roger-Waters-Precision-Bass
Recording | Portable Recording & Hand Held Recorders,SGH-6 Shotgun Capsule for Zoom H6,https://www.soundcorp.com.au/zoom-sgh-6-shotgun-microphone-for-h6-recorder-6426
Guitars | Electric Guitars,1984 Explorer EX Model Electric - Ebony,https://www.ghmusic.com.au/epiphone-1984-explorer-ex-ebony-electric-guitar.html
Guitars | Bass Guitars | Electric Bass Guitars,Rockbass Corvette Basic Active 4 Fretless Bass Guitar,http://www.guitarfactory.com.au/Guitars/Bass/Warwick/corvette-basic/4-String/Warwick-Corvette-Basic-Active-4-Fretless-Nirvana-Black
Recording | Hard Disk Recording,R8 Multi Track Recorder / Interface / Controller,https://www.storedj.com.au/zoom-r8-multi-track-recorder-interface-controller-sampler
Recording | Hard Disk Recording,R24 Recorder / Interface / Controller,https://www.storedj.com.au/zoom-r24-multi-track-recorder-interface-controller-sampler
Amps & FX | Guitar Amps | Guitar Combos,Line 6 Amplifi 75 Bluetooth Stereo Guitar Amp,http://www.haworthguitars.com.au/products/amplifiers/guitar/line-6-line-6-amplifi-75/
Guitars | Acoustic Guitars | Acoustic Electric Guitars,LJ6 ARE Acoustic Electric Brown Sunburst,http://www.guitarfactory.com.au/Guitars/Acoustic/Yamaha/l-series/Yamaha-LJ6-ARE-Brown-Sunburst
Guitars | Electric Guitars | Specialty & Rare Guitars,Gibson Flying V 2017 T - Ebony,http://www.bettermusic.com.au/gibson-flying-v-t-2017-electric-guitar-ebony
Recording | Microphones | Broadcast Microphone,Reporter Omnidirectional Interview Dynamic Microphone,https://www.storedj.com.au/rode-reporter-omnidirectional-interview-microphone
Amps & FX | Keyboard Amps,KC-350 4-Ch Mixing Keyboard Amplifier,http://www.haworthguitars.com.au/products/amplifiers/keyboard/roland-kc-350-4-ch-mixing-keyboard-amplifie/
Guitars | Electric Guitars | Les Pauls,Les Paul Tribute 2017 T - Faded Honey Burst,http://www.bigmusicshop.com.au/gibson-les-paul-tribute-t-2017-faded-honey-burst.html
Guitars | Electric Guitars | Specialty & Rare Guitars,Gibson Flying V 2017 T - Ebony,http://www.bigmusicshop.com.au/gibson-flying-v-t-2017-ebony.html
Live Sound | PA Packs,Stagepas 600i Portable PA System,http://www.bigmusicshop.com.au/yamaha-stagepas-600i-portable-pa-system.html
Guitars | Electric Guitars | Les Pauls,Les Paul Tribute Plus Electric Guitar - Vintage Sunburst,http://www.bigmusicshop.com.au/epiphone-les-paul-tribute-plus-electric-guitar-vintage-sunburst.html
Amps & FX | Effects | EQ & Compressor,Visual Sound Route 66 V3 Overdrive Compression Pedal ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9601
Amps & FX | Effects | Vocal Effects,TC Helicon Voicelive Touch II Vocal Effect Processor,http://www.bigmusicshop.com.au/tc-helicon-voicelive-touch-2.html
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,HT Stage 60 - 60 watt Valve Combo,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8731
Amps & FX | Keyboard Amps,KC-350 4-Ch Mixing Keyboard Amplifier,http://www.allansbillyhyde.com.au/prod/KC350/Roland-KC-350-120W-4-Ch-Mixing-Keyboard-Amplifier.aspx
Guitars | Acoustic Guitars | Resonators,G9231 Bobtail™ Steel Square-Neck A.E.,http://www.portmacguitars.com.au/gretsch-g9231-bobtail-steel-square-neck-a.e..html
Keys | Keyboards,Kronos 2 73 Key Workstation Keyboard With Free Hard Case - 1 ONLY  CONTACT US,http://www.guitarfactory.com.au/Keyboards/Korg/Workstations/korg-kronos-x-73-key
Guitars | Acoustic Guitars | Resonators,G9221 Bobtail™ Steel Round-Neck A.E.,http://www.portmacguitars.com.au/gretsch-g9221-bobtail-steel-round-neck-a.e..html
Guitars | Acoustic Guitars | Travel Guitars,BT1E Baby Taylor Acoustic Guitar (3/4 Acoustic Electric),https://www.ghmusic.com.au/taylor-baby-taylor-bt1e.html
Recording | Hard Disk Recording, H1 Handy Recorder + Accessory Pack,http://www.bigmusicshop.com.au/zoom-h1-handy-audio-recorder-aph-1-accessory-pack.html
Amps & FX | Guitar Amps,Firehawk 1500 1500W Guitar Amplifier,http://www.bigmusicshop.com.au/line-6-firehawk-1500-1500w-guitar-amplifier.html
Amps & FX | Effects,Alter Ego V2 Vintage Echo Pedal,http://www.bigmusicshop.com.au/tc-electronic-alter-ego-v2-vintage-guitar-echo-pedal.html
Guitars | Fender Guitars | Fender Folk Instruments,Robert Schmidt Electric Mandolin,http://www.guitarfactory.com.au/Guitars/Acoustic/Fender/Mandolins/fender-robert-schmidt-electric-mandolin
Recording | Hard Disk Recording, H1 Handy Recorder + Accessory Pack,http://www.bettermusic.com.au/zoom-h1-handy-recorder-accessory-pack
Guitars | Electric Guitars,JS1X Rhoads Minion 2/3 Scale Electric Guitar - Snow White,https://www.kosmic.com.au/jackson-js1x-dinky-minion-2-3-scale-black
Amps & FX | Effects | Guitar Effects,WD7 Weeping Demon,http://www.guitarfactory.com.au/Pedals_FX/ibanez/wd7-weeping-demon
Guitars | Acoustic Guitars | Acoustic Electric Guitars,LS6 ARE Acoustic Electric Brown Sunburst,http://www.guitarfactory.com.au/Guitars/Acoustic/Yamaha/l-series/Yamaha-LS6-ARE-Brown-Sunburst
Live Sound | Dante Enabled,X-Dante 32 Channel Expansion Dante Card for X32,http://www.bettermusic.com.au/behringer-x-dante-expansion-card-suit-x32-mixer
Amps & FX | Effects,Smart Gate Noise Gate Pedal,http://www.portmacguitars.com.au/smart-gate-noise-gate.html
Guitars | Acoustic Guitars, EMM6 Mini Maton Mahogany EMM/6 + Deluxe Hard Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8224
Guitars | Electric Guitars,JBM100 Jake Bowen Perhiphery Electric Guitar,https://www.ghmusic.com.au/ibanez-jake-bowen-jbm100-signature-electric-guitar.html
Amps & FX | Bass Amps | Bass Heads,Little Mark 800 Tube Amp Head,http://www.haworthguitars.com.au/products/amplifiers/bass-27/mark-bass-little-mark-tube-800/
Recording | Drum Machines,SR-16 Classic Drum Machine SR16,https://www.belfieldmusic.com.au/alesis-sr16-drum-machine-sr-16.html
Band & Orchestral,YFL372GL Intermediate Flute with Gold-plated Lip Plate,http://www.bettermusic.com.au/yamaha-yfl372gl-intermediate-flute-w-gold-lip-plate-yfl372
Amps & FX | Effects | Vocal Effects,TC Helicon Voicetone R1 Vocal Effect Pedal,http://www.bigmusicshop.com.au/tc-helicon-voicetone-r1-vocal-effects-pedal-reverb.html
"Recording | Software | VST's, Instruments and FX | Virtual Drumming",Superior Drummer 2.0 Crossgrade - Upgrade from EZ Drummer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7464
Amps & FX | Effects | Delay & Reverb,Obscura Altered Delay Pedal ,http://www.bettermusic.com.au/digitech-obscura-altered-delay-pedal
Amps & FX | Effects | Delay & Reverb,Obscura Altered Delay Pedal ,https://www.belfieldmusic.com.au/digitech-obscura-altered-delay-pedal.html
Live Sound | Wireless | Wireless Microphones,SKP 300 G3 Wireless XLR Plug for Your Mic!,http://www.bettermusic.com.au/sennheiser-skp-300-g3-wireless-transmitter-for-xlr-microphones
Amps & FX | Effects | Vocal Effects,Vocalist Live Harmony Processor,https://www.belfieldmusic.com.au/digitech-vocalist-live-harmony-processor.html
Guitars and Folk Instruments | Ukulele Entry Level,Cube Street EX Battery Powered Stereo Amp ,http://www.bettermusic.com.au/roland-cube-street-ex-battery-powered-stereo-amplifier
HOT DEALS | Electro Harmonix HOT DEALS,Big Muff Pi USA Effects Pedal,https://www.ghmusic.com.au/electro-harmonix-usa-big-muff-pi.html
Amps & FX | Effects,FBV3 Advanced Foot Controller For Line 6 Amplifiers,http://www.bigmusicshop.com.au/line-6-fbv3-advanced-foot-controller-for-line-6-amps.html
Guitars | Electric Guitars,SG Special 2017 T - Satin Cherry,http://www.bettermusic.com.au/gibson-sg-special-t-2017-electric-guitar-satin-cherry
HOT DEALS | Electro Harmonix HOT DEALS,XO Holy Stain Guitar Multi Effects Pedal,http://www.allansbillyhyde.com.au/prod/690/HS/Electro-Harmonix-Holy-Stain-Guitar-Multi-Effects-Pedal.aspx
Accessories & Parts | Slides,Glass Slide Regular - Large J203,http://www.allansbillyhyde.com.au/prod/J203/Jim-Dunlop-J203-Regular-Wall-Glass-Guitar-Slide---Large.aspx
Amps & FX | Effects | Guitar Effects,BD-2w Blues Driver - Waza Craft Custom,https://www.kosmic.com.au/boss-bd-2w-blues-driver-waza-craft-special-edition
Amps & FX | Effects | Vocal Effects,TC Helicon Harmony Singer Vocal Effect Pedal,http://www.bigmusicshop.com.au/tc-helicon-voicetone-harmony-singer.html
Guitars | Folk Instruments | Mandolin,G9310 New Yorker™ Supreme Mandolin Natural,https://www.ghmusic.com.au/gretsch-g9310-new-yorker-supreme-mandolin.html
Guitars | Electric Guitars,Revstar RS720BFW Electric Guitar Bigsby - Wall Fade,http://www.bettermusic.com.au/yamaha-revstar-rs720b-electric-guitar-w-bigsby-wall-fade
Amps & FX | Effects | Guitar Effects,CS-3 Compression Sustainer - Compressor Pedal,https://www.belfieldmusic.com.au/boss-cs-3-compression-sustainer-pedal.html
Amps & FX | Effects | Guitar Effects,CS-3 Compression Sustainer - Compressor Pedal,https://www.ghmusic.com.au/boss-cs-3-compression-sustainer.html
Guitars | Guitar Starter Packs | Bass and Amp Packs,Affinity Jaguar SS Short Scale Bass w/ Rumble 15 Amp Pack,https://www.belfieldmusic.com.au/fender-squier-bass-guitar-pack-sunburst-affinity-jaguar-ss-w-rumble-15-amplifier-amp-0301680332.html
Recording | Headphones,K141 MKII Semi Open Studio Headphones,https://www.soundcorp.com.au/akg-k141-mkii-semi-open-professional-studio-headphones-7141
Guitars | Electric Guitars,Duo-Sonic HS Offset Electric Guitar - Black,http://www.portmacguitars.com.au/Fender-Duo-Sonic-HS-Black-Offset-Electric-Guitar
Guitars | Electric Guitars,1984 Explorer EX Model Electric - Alpine White,https://www.ghmusic.com.au/epiphone-1984-explorer-ex-alpine-white-electric-guitar.html
Guitars | Acoustic Guitars,00L-17 Acoustic Guitar Whiskey Sunset,http://www.portmacguitars.com.au/martin-00l-17-whiskey-sunset
Amps & FX | Effects | Guitar Effects,Carbon Copy Analogue Delay Effect Pedal,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=2890
Guitars | Electric Guitars | Fender Telecaster,Classic Vibe 50s Telecaster Butterscotch Blonde,http://www.bigmusicshop.com.au/squier-classic-vibe-50s-telecaster-butterscotch-blonde.html
Guitars | Electric Guitars,SG Standard 2017 T - Heritage Cherry,http://www.bigmusicshop.com.au/gibson-sg-standard-t-2017-heritage-cherry.html
